Latitude (decimal degrees):	41.050
Longitude (decimal degrees):	29.010
Elevation (m):	79
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230219:0610,81.0,79.0,0.0,12.63,10.24,7.03,0.0
20230219:0710,269.01,87.0,0.0,22.07,11.3,6.83,0.0
20230219:0810,354.01,124.0,0.0,29.91,12.14,7.24,0.0
20230219:0910,484.01,110.0,0.0,35.36,12.87,7.59,0.0
20230219:1010,493.01,126.0,0.0,37.64,13.41,7.59,0.0
20230219:1110,479.01,121.0,0.0,36.31,13.85,7.45,0.0
20230219:1210,393.01,120.0,0.0,31.64,14.19,7.24,0.0
20230219:1310,298.01,95.0,0.0,24.36,14.27,6.55,0.0
20230219:1410,107.0,95.0,0.0,15.28,14.04,6.07,0.0
20230219:1510,2.0,23.61,0.0,5.04,13.32,6.07,0.0
20230219:1610,0.0,0.0,0.0,0.0,12.55,5.93,0.0
20230219:1710,0.0,0.0,0.0,0.0,12.17,5.79,0.0
20230219:1810,0.0,0.0,0.0,0.0,11.94,5.79,0.0
20230219:1910,0.0,0.0,0.0,0.0,12.07,5.52,0.0
20230219:2010,0.0,0.0,0.0,0.0,11.65,5.45,0.0
20230219:2110,0.0,0.0,0.0,0.0,11.33,5.45,0.0
20230219:2210,0.0,0.0,0.0,0.0,11.01,5.59,0.0
20230219:2310,0.0,0.0,0.0,0.0,10.8,6.0,0.0
20230220:0010,0.0,0.0,0.0,0.0,10.64,6.34,0.0
20230220:0110,0.0,0.0,0.0,0.0,10.44,6.55,0.0
20230220:0210,0.0,0.0,0.0,0.0,10.28,6.69,0.0
20230220:0310,0.0,0.0,0.0,0.0,10.16,6.62,0.0
20230220:0410,0.0,0.0,0.0,0.0,10.05,6.34,0.0
20230220:0510,0.0,1.0,0.0,2.42,9.9,6.14,0.0
20230220:0610,0.0,28.0,0.0,12.9,9.85,5.59,0.0
20230220:0710,0.0,107.0,0.0,22.37,9.71,5.24,0.0
20230220:0810,33.0,234.0,0.0,30.24,9.82,4.76,0.0
20230220:0910,73.0,289.0,0.0,35.71,10.73,4.62,0.0
20230220:1010,386.01,194.0,0.0,37.99,10.62,3.24,0.0
20230220:1110,107.0,296.0,0.0,36.66,10.08,2.55,0.0
20230220:1210,162.0,242.0,0.0,31.96,9.59,4.21,0.0
20230220:1310,37.0,193.0,0.0,24.65,9.1,5.1,0.0
20230220:1410,91.0,104.0,0.0,15.54,8.36,4.41,0.0
20230220:1510,25.0,22.55,0.0,5.27,7.68,3.59,0.0
20230220:1610,0.0,0.0,0.0,0.0,6.95,2.83,0.0
20230220:1710,0.0,0.0,0.0,0.0,6.42,2.21,0.0
20230220:1810,0.0,0.0,0.0,0.0,5.67,1.79,0.0
20230220:1910,0.0,0.0,0.0,0.0,5.14,1.45,0.0
20230220:2010,0.0,0.0,0.0,0.0,6.05,1.1,0.0
20230220:2110,0.0,0.0,0.0,0.0,4.91,1.38,0.0
20230220:2210,0.0,0.0,0.0,0.0,3.38,2.0,0.0
20230220:2310,0.0,0.0,0.0,0.0,3.74,2.69,0.0
20230221:0010,0.0,0.0,0.0,0.0,4.52,3.03,0.0
20230221:0110,0.0,0.0,0.0,0.0,5.04,3.38,0.0
20230221:0210,0.0,0.0,0.0,0.0,5.42,3.93,0.0
20230221:0310,0.0,0.0,0.0,0.0,5.62,4.28,0.0
20230221:0410,0.0,0.0,0.0,0.0,5.79,4.21,0.0
20230221:0510,0.0,10.0,0.0,2.68,5.92,4.14,0.0
20230221:0610,6.0,86.0,0.0,13.18,6.41,4.07,0.0
20230221:0710,46.0,181.0,0.0,22.68,7.95,4.62,0.0
20230221:0810,195.0,219.0,0.0,30.57,9.69,4.97,0.0
20230221:0910,172.0,279.0,0.0,36.06,11.07,5.86,0.0
20230221:1010,437.01,171.0,0.0,38.36,12.13,6.48,0.0
20230221:1110,486.01,127.0,0.0,37.0,12.78,6.9,0.0
20230221:1210,348.01,158.0,0.0,32.28,13.25,7.03,0.0
20230221:1310,307.01,98.0,0.0,24.93,13.47,6.76,0.0
20230221:1410,152.0,79.0,0.0,15.79,13.34,6.28,0.0
20230221:1510,30.0,22.51,0.0,5.51,12.71,6.34,0.0
20230221:1610,0.0,0.0,0.0,0.0,11.94,6.21,0.0
20230221:1710,0.0,0.0,0.0,0.0,11.51,6.14,0.0
20230221:1810,0.0,0.0,0.0,0.0,11.17,6.21,0.0
20230221:1910,0.0,0.0,0.0,0.0,11.27,6.14,0.0
20230221:2010,0.0,0.0,0.0,0.0,10.95,6.07,0.0
20230221:2110,0.0,0.0,0.0,0.0,10.72,5.93,0.0
20230221:2210,0.0,0.0,0.0,0.0,10.6,5.66,0.0
20230221:2310,0.0,0.0,0.0,0.0,10.47,5.45,0.0
20230222:0010,0.0,0.0,0.0,0.0,10.32,5.17,0.0
20230222:0110,0.0,0.0,0.0,0.0,10.08,4.9,0.0
20230222:0210,0.0,0.0,0.0,0.0,9.77,4.48,0.0
20230222:0310,0.0,0.0,0.0,0.0,9.47,4.14,0.0
20230222:0410,0.0,0.0,0.0,0.0,9.15,3.86,0.0
20230222:0510,0.0,12.0,0.0,2.95,8.84,3.66,0.0
20230222:0610,134.0,64.0,0.0,13.46,9.3,3.45,0.0
20230222:0710,260.01,101.0,0.0,22.98,10.66,3.72,0.0
20230222:0810,357.01,134.0,0.0,30.9,11.74,4.21,0.0
20230222:0910,181.0,277.0,0.0,36.42,12.53,4.62,0.0
20230222:1010,519.01,124.0,0.0,38.72,13.13,4.83,0.0
20230222:1110,441.01,155.0,0.0,37.35,13.44,4.76,0.0
20230222:1210,309.01,180.0,0.0,32.6,13.59,4.41,0.0
20230222:1310,221.01,147.0,0.0,25.22,13.57,3.86,0.0
20230222:1410,141.0,86.0,0.0,16.05,13.38,3.38,0.0
20230222:1510,4.0,32.0,0.0,5.74,12.56,2.9,0.0
20230222:1610,0.0,0.0,0.0,0.0,11.42,2.62,0.0
20230222:1710,0.0,0.0,0.0,0.0,10.47,1.86,0.0
20230222:1810,0.0,0.0,0.0,0.0,9.76,1.24,0.0
20230222:1910,0.0,0.0,0.0,0.0,7.57,2.0,0.0
20230222:2010,0.0,0.0,0.0,0.0,6.78,2.07,0.0
20230222:2110,0.0,0.0,0.0,0.0,6.46,1.79,0.0
20230222:2210,0.0,0.0,0.0,0.0,6.54,1.52,0.0
20230222:2310,0.0,0.0,0.0,0.0,5.92,1.59,0.0
20230223:0010,0.0,0.0,0.0,0.0,5.04,2.0,0.0
20230223:0110,0.0,0.0,0.0,0.0,5.15,2.48,0.0
20230223:0210,0.0,0.0,0.0,0.0,5.72,2.9,0.0
20230223:0310,0.0,0.0,0.0,0.0,6.29,3.24,0.0
20230223:0410,0.0,0.0,0.0,0.0,6.58,3.38,0.0
20230223:0510,0.0,4.0,0.0,3.21,6.69,3.59,0.0
20230223:0610,17.0,99.0,0.0,13.75,7.37,3.72,0.0
20230223:0710,61.0,185.0,0.0,23.29,8.66,2.41,0.0
20230223:0810,344.01,144.0,0.0,31.24,10.12,2.07,0.0
20230223:0910,362.01,193.0,0.0,36.78,11.28,1.72,0.0
20230223:1010,358.01,218.0,0.0,39.09,12.11,1.86,0.0
20230223:1110,505.01,119.0,0.0,37.71,12.6,2.55,0.0
20230223:1210,214.0,229.0,0.0,32.92,12.64,3.45,0.0
20230223:1310,42.0,201.0,0.0,25.5,12.11,4.69,0.0
20230223:1410,40.0,123.0,0.0,16.3,11.03,5.72,0.0
20230223:1510,12.0,36.0,0.0,5.97,9.69,6.14,0.0
20230223:1610,0.0,0.0,0.0,0.0,8.29,6.69,0.0
20230223:1710,0.0,0.0,0.0,0.0,7.35,6.9,0.0
20230223:1810,0.0,0.0,0.0,0.0,6.82,6.97,0.0
20230223:1910,0.0,0.0,0.0,0.0,6.74,6.9,0.0
20230223:2010,0.0,0.0,0.0,0.0,6.55,6.76,0.0
20230223:2110,0.0,0.0,0.0,0.0,6.49,6.62,0.0
20230223:2210,0.0,0.0,0.0,0.0,6.38,6.41,0.0
20230223:2310,0.0,0.0,0.0,0.0,6.25,6.0,0.0
20230224:0010,0.0,0.0,0.0,0.0,6.19,5.59,0.0
20230224:0110,0.0,0.0,0.0,0.0,6.03,5.24,0.0
20230224:0210,0.0,0.0,0.0,0.0,5.87,4.97,0.0
20230224:0310,0.0,0.0,0.0,0.0,5.79,4.83,0.0
20230224:0410,0.0,0.0,0.0,0.0,5.82,4.62,0.0
20230224:0510,0.0,10.0,0.0,3.49,5.8,4.21,0.0
20230224:0610,40.0,105.0,0.0,14.04,6.23,3.79,0.0
20230224:0710,190.0,146.0,0.0,23.6,7.3,3.03,0.0
20230224:0810,112.0,252.0,0.0,31.58,8.61,1.79,0.0
20230224:0910,340.01,210.0,0.0,37.14,9.73,0.76,0.0
20230224:1010,478.01,154.0,0.0,39.46,10.63,1.93,0.0
20230224:1110,515.01,119.0,0.0,38.06,11.05,3.03,0.0
20230224:1210,455.01,104.0,0.0,33.24,11.16,3.38,0.0
20230224:1310,328.01,95.0,0.0,25.79,11.08,3.24,0.0
20230224:1410,171.0,77.0,0.0,16.56,10.85,2.97,0.0
20230224:1510,37.0,33.0,0.0,6.2,10.28,2.55,0.0
20230224:1610,0.0,0.0,0.0,0.0,9.23,2.55,0.0
20230224:1710,0.0,0.0,0.0,0.0,8.31,2.28,0.0
20230224:1810,0.0,0.0,0.0,0.0,7.6,2.07,0.0
20230224:1910,0.0,0.0,0.0,0.0,7.3,1.93,0.0
20230224:2010,0.0,0.0,0.0,0.0,6.95,2.28,0.0
20230224:2110,0.0,0.0,0.0,0.0,7.12,2.69,0.0
20230224:2210,0.0,0.0,0.0,0.0,7.53,2.97,0.0
20230224:2310,0.0,0.0,0.0,0.0,7.92,3.1,0.0
20230225:0010,0.0,0.0,0.0,0.0,8.15,3.17,0.0
20230225:0110,0.0,0.0,0.0,0.0,8.39,3.38,0.0
20230225:0210,0.0,0.0,0.0,0.0,8.75,3.72,0.0
20230225:0310,0.0,0.0,0.0,0.0,9.07,4.14,0.0
20230225:0410,0.0,0.0,0.0,0.0,9.3,4.48,0.0
20230225:0510,0.0,10.0,0.0,3.76,9.52,4.76,0.0
20230225:0610,116.0,80.0,0.0,14.33,10.36,5.1,0.0
20230225:0710,277.01,101.0,0.0,23.92,11.39,5.17,0.0
20230225:0810,222.0,216.0,0.0,31.92,12.69,6.07,0.0
20230225:0910,264.01,252.0,0.0,37.51,13.68,6.97,0.0
20230225:1010,501.01,143.0,0.0,39.83,14.34,7.38,0.0
20230225:1110,505.01,126.0,0.0,38.42,14.9,7.45,0.0
20230225:1210,423.01,123.0,0.0,33.56,15.27,7.45,0.0
20230225:1310,331.01,96.0,0.0,26.07,15.43,7.03,0.0
20230225:1410,185.01,73.0,0.0,16.81,15.26,7.1,0.0
20230225:1510,32.0,36.0,0.0,6.44,14.73,7.59,0.0
20230225:1610,0.0,0.0,0.0,0.0,14.13,7.86,0.0
20230225:1710,0.0,0.0,0.0,0.0,13.71,7.79,0.0
20230225:1810,0.0,0.0,0.0,0.0,13.38,7.66,0.0
20230225:1910,0.0,0.0,0.0,0.0,13.43,7.45,0.0
20230225:2010,0.0,0.0,0.0,0.0,13.0,7.38,0.0
20230225:2110,0.0,0.0,0.0,0.0,12.66,7.38,0.0
20230225:2210,0.0,0.0,0.0,0.0,12.44,7.52,0.0
20230225:2310,0.0,0.0,0.0,0.0,12.26,7.59,0.0
20230226:0010,0.0,0.0,0.0,0.0,12.09,7.52,0.0
20230226:0110,0.0,0.0,0.0,0.0,11.84,7.24,0.0
20230226:0210,0.0,0.0,0.0,0.0,11.58,6.97,0.0
20230226:0310,0.0,0.0,0.0,0.0,11.22,6.41,0.0
20230226:0410,0.0,0.0,0.0,0.0,10.75,5.86,0.0
20230226:0510,0.0,10.0,0.0,4.04,10.34,5.38,0.0
20230226:0610,141.0,71.0,0.0,14.63,10.55,4.9,0.0
20230226:0710,0.0,90.0,0.0,24.24,11.93,4.55,0.0
20230226:0810,9.0,217.0,0.0,32.27,13.17,4.76,0.0
20230226:0910,26.0,280.0,0.0,37.88,14.13,4.97,0.0
20230226:1010,455.01,176.0,0.0,40.2,14.95,4.9,0.0
20230226:1110,288.01,253.0,0.0,38.77,15.68,4.76,0.0
20230226:1210,179.0,253.0,0.0,33.88,16.42,4.62,0.0
20230226:1310,0.0,115.0,0.0,26.36,16.57,4.0,0.0
20230226:1410,38.0,131.0,0.0,17.06,16.03,3.1,0.0
20230226:1510,0.0,12.0,0.0,6.67,15.14,3.03,0.0
20230226:1610,0.0,0.0,0.0,0.0,14.16,2.97,0.0
20230226:1710,0.0,0.0,0.0,0.0,13.47,3.03,0.0
20230226:1810,0.0,0.0,0.0,0.0,13.05,3.1,0.0
20230226:1910,0.0,0.0,0.0,0.0,13.46,3.66,0.0
20230226:2010,0.0,0.0,0.0,0.0,13.17,3.72,0.0
20230226:2110,0.0,0.0,0.0,0.0,12.73,3.59,0.0
20230226:2210,0.0,0.0,0.0,0.0,12.25,3.38,0.0
20230226:2310,0.0,0.0,0.0,0.0,11.58,3.38,0.0
20230227:0010,0.0,0.0,0.0,0.0,11.17,3.38,0.0
20230227:0110,0.0,0.0,0.0,0.0,11.24,2.48,0.0
20230227:0210,0.0,0.0,0.0,0.0,10.79,2.28,0.0
20230227:0310,0.0,0.0,0.0,0.0,10.21,2.41,0.0
20230227:0410,0.0,0.0,0.0,0.0,9.65,3.45,0.0
20230227:0510,0.0,16.0,0.0,4.32,9.51,4.14,0.0
20230227:0610,9.0,101.0,0.0,14.92,10.41,4.28,0.0
20230227:0710,28.0,188.0,0.0,24.56,12.34,3.66,0.0
20230227:0810,156.0,247.0,0.0,32.62,14.27,3.38,0.0
20230227:0910,127.0,303.0,0.0,38.25,15.87,3.03,0.0
20230227:1010,306.01,258.0,0.0,40.58,16.97,2.69,0.0
20230227:1110,334.01,230.0,0.0,39.13,17.44,2.34,0.0
20230227:1210,363.01,163.0,0.0,34.2,17.67,2.0,0.0
20230227:1310,283.01,125.0,0.0,26.64,17.65,1.72,0.0
20230227:1410,92.0,120.0,0.0,17.32,17.27,1.31,0.0
20230227:1510,11.0,44.0,0.0,6.9,16.48,0.55,0.0
20230227:1610,0.0,0.0,0.0,0.0,15.04,1.1,0.0
20230227:1710,0.0,0.0,0.0,0.0,13.68,1.72,0.0
20230227:1810,0.0,0.0,0.0,0.0,12.64,1.72,0.0
20230227:1910,0.0,0.0,0.0,0.0,12.26,2.62,0.0
20230227:2010,0.0,0.0,0.0,0.0,12.21,3.03,0.0
20230227:2110,0.0,0.0,0.0,0.0,12.11,3.1,0.0
20230227:2210,0.0,0.0,0.0,0.0,11.99,2.97,0.0
20230227:2310,0.0,0.0,0.0,0.0,11.49,2.55,0.0
20230228:0010,0.0,0.0,0.0,0.0,10.17,1.79,0.0
20230228:0110,0.0,0.0,0.0,0.0,8.94,1.86,0.0
20230228:0210,0.0,0.0,0.0,0.0,8.96,1.31,0.0
20230228:0310,0.0,0.0,0.0,0.0,9.88,0.76,0.0
20230228:0410,0.0,0.0,0.0,0.0,9.07,2.28,0.0
20230228:0510,0.0,18.0,0.0,4.61,9.43,3.17,0.0
20230228:0610,12.0,105.0,0.0,15.23,10.22,3.1,0.0
20230228:0710,0.0,94.0,0.0,24.89,9.62,4.21,0.0
20230228:0810,72.0,264.0,0.0,32.97,10.65,4.28,0.0
20230228:0910,0.0,134.0,0.0,38.62,11.33,3.93,0.0
20230228:1010,21.0,291.0,0.0,40.96,11.56,4.07,0.0
20230228:1110,3.0,227.0,0.0,39.49,11.4,4.9,0.0
20230228:1210,38.0,265.0,0.0,34.53,11.28,5.1,0.0
20230228:1310,0.0,114.0,0.0,26.93,10.8,5.03,0.0
20230228:1410,0.0,43.0,0.0,17.57,10.12,5.1,0.0
20230228:1510,0.0,16.0,0.0,7.13,9.49,5.17,0.0
20230228:1610,0.0,0.0,0.0,0.0,8.92,5.03,0.0
20230228:1710,0.0,0.0,0.0,0.0,8.57,4.9,0.0
20230228:1810,0.0,0.0,0.0,0.0,8.4,4.97,0.0
20230228:1910,0.0,0.0,0.0,0.0,7.78,5.59,0.0
20230228:2010,0.0,0.0,0.0,0.0,7.71,5.52,0.0
20230228:2110,0.0,0.0,0.0,0.0,7.67,5.31,0.0
20230228:2210,0.0,0.0,0.0,0.0,7.67,5.24,0.0
20230228:2310,0.0,0.0,0.0,0.0,7.7,5.72,0.0
20230301:0010,0.0,0.0,0.0,0.0,7.67,5.79,0.0
20230301:0110,0.0,0.0,0.0,0.0,7.63,6.07,0.0
20230301:0210,0.0,0.0,0.0,0.0,7.48,6.41,0.0
20230301:0310,0.0,0.0,0.0,0.0,7.36,6.76,0.0
20230301:0410,0.0,0.0,0.0,0.0,7.2,7.03,0.0
20230301:0510,0.0,6.0,0.0,4.9,7.01,7.31,0.0
20230301:0610,0.0,72.0,0.0,15.53,7.17,7.38,0.0
20230301:0710,0.0,116.0,0.0,25.22,7.43,7.17,0.0
20230301:0810,1.0,174.0,0.0,33.32,7.85,7.24,0.0
20230301:0910,0.0,182.0,0.0,39.0,8.88,7.24,0.0
20230301:1010,0.0,208.0,0.0,41.34,9.55,7.45,0.0
20230301:1110,0.0,176.0,0.0,39.85,9.8,7.03,0.0
20230301:1210,0.0,105.0,0.0,34.85,9.49,7.03,0.0
20230301:1310,6.0,173.0,0.0,27.21,9.08,7.1,0.0
20230301:1410,0.0,52.0,0.0,17.82,8.47,6.97,0.0
20230301:1510,0.0,7.0,0.0,7.35,7.99,6.83,0.0
20230301:1610,0.0,0.0,0.0,0.0,7.52,6.41,0.0
20230301:1710,0.0,0.0,0.0,0.0,7.22,6.21,0.0
20230301:1810,0.0,0.0,0.0,0.0,7.07,5.79,0.0
20230301:1910,0.0,0.0,0.0,0.0,7.06,5.59,0.0
20230301:2010,0.0,0.0,0.0,0.0,7.06,5.66,0.0
20230301:2110,0.0,0.0,0.0,0.0,6.98,5.93,0.0
20230301:2210,0.0,0.0,0.0,0.0,6.91,5.86,0.0
20230301:2310,0.0,0.0,0.0,0.0,6.85,5.79,0.0
20230302:0010,0.0,0.0,0.0,0.0,6.78,5.79,0.0
20230302:0110,0.0,0.0,0.0,0.0,6.74,5.72,0.0
20230302:0210,0.0,0.0,0.0,0.0,6.66,5.79,0.0
20230302:0310,0.0,0.0,0.0,0.0,6.62,5.79,0.0
20230302:0410,0.0,0.0,0.0,0.0,6.53,5.79,0.0
20230302:0510,0.0,18.0,0.0,5.19,6.54,5.79,0.0
20230302:0610,0.0,67.0,0.0,15.84,6.7,5.79,0.0
20230302:0710,0.0,46.0,0.0,25.55,6.78,5.79,0.0
20230302:0810,0.0,137.0,0.0,33.68,7.03,5.52,0.0
20230302:0910,0.0,137.0,0.0,39.38,7.26,5.45,0.0
20230302:1010,9.0,267.0,0.0,41.72,7.57,5.66,0.0
20230302:1110,0.0,143.0,0.0,40.21,8.03,5.93,0.0
20230302:1210,8.0,230.0,0.0,35.17,8.15,6.14,0.0
20230302:1310,0.0,126.0,0.0,27.49,7.95,6.28,0.0
20230302:1410,0.0,72.0,0.0,18.07,7.68,6.21,0.0
20230302:1510,5.0,45.0,0.0,7.58,7.32,6.14,0.0
20230302:1610,0.0,0.0,0.0,0.0,6.96,5.93,0.0
20230302:1710,0.0,0.0,0.0,0.0,6.77,5.93,0.0
20230302:1810,0.0,0.0,0.0,0.0,6.57,6.0,0.0
20230302:1910,0.0,0.0,0.0,0.0,6.69,6.21,0.0
20230302:2010,0.0,0.0,0.0,0.0,6.56,5.45,0.0
20230302:2110,0.0,0.0,0.0,0.0,6.41,4.55,0.0
20230302:2210,0.0,0.0,0.0,0.0,6.33,4.28,0.0
20230302:2310,0.0,0.0,0.0,0.0,6.34,4.34,0.0
20230303:0010,0.0,0.0,0.0,0.0,6.39,4.62,0.0
20230303:0110,0.0,0.0,0.0,0.0,6.36,4.69,0.0
20230303:0210,0.0,0.0,0.0,0.0,6.39,4.62,0.0
20230303:0310,0.0,0.0,0.0,0.0,6.43,4.28,0.0
20230303:0410,0.0,0.0,0.0,0.0,6.5,3.86,0.0
20230303:0510,0.0,23.0,0.0,5.48,6.63,3.72,0.0
20230303:0610,12.0,111.0,0.0,16.15,6.9,3.93,0.0
20230303:0710,7.0,167.0,0.0,25.88,7.66,4.21,0.0
20230303:0810,6.0,215.0,0.0,34.04,8.23,3.66,0.0
20230303:0910,14.0,272.0,0.0,39.76,8.61,2.97,0.0
20230303:1010,0.0,205.0,0.0,42.11,9.05,2.62,0.0
20230303:1110,3.0,237.0,0.0,40.57,9.31,2.48,0.0
20230303:1210,0.0,69.0,0.0,35.5,9.51,2.34,0.0
20230303:1310,0.0,85.0,0.0,27.78,9.5,2.34,0.0
20230303:1410,0.0,43.0,0.0,18.32,9.25,2.07,0.0
20230303:1510,1.0,37.0,0.0,7.81,9.09,1.79,0.0
20230303:1610,0.0,0.0,0.0,0.0,8.72,1.79,0.0
20230303:1710,0.0,0.0,0.0,0.0,8.33,2.07,0.0
20230303:1810,0.0,0.0,0.0,0.0,8.04,2.48,0.0
20230303:1910,0.0,0.0,0.0,0.0,8.01,1.1,0.0
20230303:2010,0.0,0.0,0.0,0.0,7.82,0.62,0.0
20230303:2110,0.0,0.0,0.0,0.0,7.36,0.83,0.0
20230303:2210,0.0,0.0,0.0,0.0,7.2,1.17,0.0
20230303:2310,0.0,0.0,0.0,0.0,7.24,1.24,0.0
20230304:0010,0.0,0.0,0.0,0.0,6.98,1.03,0.0
20230304:0110,0.0,0.0,0.0,0.0,6.78,0.9,0.0
20230304:0210,0.0,0.0,0.0,0.0,7.41,0.55,0.0
20230304:0310,0.0,0.0,0.0,0.0,7.41,0.48,0.0
20230304:0410,0.0,0.0,0.0,0.0,6.36,1.1,0.0
20230304:0510,0.0,5.0,0.0,5.78,6.14,1.38,0.0
20230304:0610,0.0,32.0,0.0,16.46,7.28,1.17,0.0
20230304:0710,11.0,179.0,0.0,26.22,8.51,0.76,0.0
20230304:0810,10.0,229.0,0.0,34.4,9.41,1.31,0.0
20230304:0910,27.0,293.0,0.0,40.14,10.3,2.14,0.0
20230304:1010,80.0,338.0,0.0,42.49,10.76,2.97,0.0
20230304:1110,210.0,304.0,0.0,40.93,11.05,3.31,0.0
20230304:1210,71.0,287.0,0.0,35.82,11.07,3.24,0.0
20230304:1310,0.0,114.0,0.0,28.06,11.21,3.45,0.0
20230304:1410,18.0,135.0,0.0,18.57,11.11,3.59,0.0
20230304:1510,2.0,41.0,0.0,8.04,10.34,2.21,0.0
20230304:1610,0.0,0.0,0.0,0.0,9.62,1.38,0.0
20230304:1710,0.0,0.0,0.0,0.0,9.29,2.07,0.0
20230304:1810,0.0,0.0,0.0,0.0,9.18,2.41,0.0
20230304:1910,0.0,0.0,0.0,0.0,8.68,1.52,0.0
20230304:2010,0.0,0.0,0.0,0.0,8.36,1.45,0.0
20230304:2110,0.0,0.0,0.0,0.0,7.52,1.31,0.0
20230304:2210,0.0,0.0,0.0,0.0,6.97,1.45,0.0
20230304:2310,0.0,0.0,0.0,0.0,6.9,1.72,0.0
20230305:0010,0.0,0.0,0.0,0.0,6.36,1.86,0.0
20230305:0110,0.0,0.0,0.0,0.0,6.39,1.86,0.0
20230305:0210,0.0,0.0,0.0,0.0,6.7,1.93,0.0
20230305:0310,0.0,0.0,0.0,0.0,6.99,1.93,0.0
20230305:0410,0.0,0.0,0.0,0.0,7.61,1.93,0.0
20230305:0510,0.0,14.0,0.0,6.08,7.97,1.79,0.0
20230305:0610,8.0,111.0,0.0,16.78,8.85,1.59,0.0
20230305:0710,44.0,209.0,0.0,26.55,9.37,0.62,0.0
20230305:0810,13.0,239.0,0.0,34.77,10.13,0.69,0.0
20230305:0910,108.0,324.0,0.0,40.53,10.78,0.83,0.0
20230305:1010,209.0,319.0,0.0,42.88,11.24,0.76,0.0
20230305:1110,40.0,312.0,0.0,41.3,11.65,0.76,0.0
20230305:1210,11.0,242.0,0.0,36.14,11.54,0.69,0.0
20230305:1310,12.0,194.0,0.0,28.34,10.73,0.9,0.0
20230305:1410,3.0,112.0,0.0,18.82,10.22,0.69,0.0
20230305:1510,1.0,42.0,0.0,8.26,9.83,0.83,0.0
20230305:1610,0.0,0.0,0.0,0.0,9.23,1.17,0.0
20230305:1710,0.0,0.0,0.0,0.0,8.8,1.45,0.0
20230305:1810,0.0,0.0,0.0,0.0,8.45,1.52,0.0
20230305:1910,0.0,0.0,0.0,0.0,8.01,2.14,0.0
20230305:2010,0.0,0.0,0.0,0.0,7.71,2.0,0.0
20230305:2110,0.0,0.0,0.0,0.0,7.59,1.86,0.0
20230305:2210,0.0,0.0,0.0,0.0,7.4,1.72,0.0
20230305:2310,0.0,0.0,0.0,0.0,7.23,1.59,0.0
20230306:0010,0.0,0.0,0.0,0.0,7.05,1.52,0.0
20230306:0110,0.0,0.0,0.0,0.0,6.68,1.38,0.0
20230306:0210,0.0,0.0,0.0,0.0,6.04,1.24,0.0
20230306:0310,0.0,0.0,0.0,0.0,6.11,0.83,0.0
20230306:0410,0.0,0.0,0.0,0.0,6.61,0.62,0.0
20230306:0510,0.0,34.0,0.0,6.38,6.35,0.62,0.0
20230306:0610,0.0,76.0,0.0,17.1,6.52,0.69,0.0
20230306:0710,18.0,196.0,0.0,26.89,8.0,1.03,0.0
20230306:0810,96.0,284.0,0.0,35.13,9.18,1.93,0.0
20230306:0910,111.0,329.0,0.0,40.92,10.06,2.76,0.0
20230306:1010,332.01,273.0,0.0,43.27,10.72,3.52,0.0
20230306:1110,200.0,315.0,0.0,41.66,11.0,3.72,0.0
20230306:1210,284.01,232.0,0.0,36.46,11.14,3.38,0.0
20230306:1310,377.01,100.0,0.0,28.62,11.21,2.83,0.0
20230306:1410,68.0,145.0,0.0,19.06,11.45,2.83,0.0
20230306:1510,59.0,47.0,0.0,8.49,11.16,2.55,0.0
20230306:1610,0.0,0.0,0.0,0.0,10.29,2.55,0.0
20230306:1710,0.0,0.0,0.0,0.0,9.52,2.55,0.0
20230306:1810,0.0,0.0,0.0,0.0,8.99,2.62,0.0
20230306:1910,0.0,0.0,0.0,0.0,8.96,2.97,0.0
20230306:2010,0.0,0.0,0.0,0.0,8.86,3.1,0.0
20230306:2110,0.0,0.0,0.0,0.0,8.87,3.24,0.0
20230306:2210,0.0,0.0,0.0,0.0,8.82,3.31,0.0
20230306:2310,0.0,0.0,0.0,0.0,8.83,3.45,0.0
20230307:0010,0.0,0.0,0.0,0.0,8.76,3.66,0.0
20230307:0110,0.0,0.0,0.0,0.0,8.64,3.86,0.0
20230307:0210,0.0,0.0,0.0,0.0,8.65,4.0,0.0
20230307:0310,0.0,0.0,0.0,0.0,8.6,4.0,0.0
20230307:0410,0.0,0.0,0.0,0.0,8.57,4.0,0.0
20230307:0510,0.0,40.0,0.0,6.69,8.66,4.14,0.0
20230307:0610,44.0,133.0,0.0,17.42,9.75,4.21,0.0
20230307:0710,36.0,212.0,0.0,27.24,10.84,4.07,0.0
20230307:0810,23.0,260.0,0.0,35.5,12.14,4.55,0.0
20230307:0910,348.01,245.0,0.0,41.31,13.01,4.69,0.0
20230307:1010,297.01,291.0,0.0,43.66,13.34,4.83,0.0
20230307:1110,47.0,324.0,0.0,42.02,13.83,5.03,0.0
20230307:1210,196.0,272.0,0.0,36.79,14.17,5.31,0.0
20230307:1310,34.0,223.0,0.0,28.9,14.09,5.03,0.0
20230307:1410,27.0,146.0,0.0,19.31,13.76,4.07,0.0
20230307:1510,0.0,28.0,0.0,8.71,13.27,4.0,0.0
20230307:1610,0.0,0.0,0.0,0.0,12.26,3.93,0.0
20230307:1710,0.0,0.0,0.0,0.0,11.65,3.93,0.0
