Latitude (decimal degrees):	39.925
Longitude (decimal degrees):	32.837
Elevation (m):	904
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230731:1410,355.0,132.0,0.0,31.54,30.56,0.28,0.0
20230731:1510,194.0,99.0,0.0,20.07,30.45,0.76,0.0
20230731:1610,50.0,53.0,0.0,8.83,30.06,1.1,0.0
20230731:1710,0.0,0.0,0.0,0.0,28.79,1.17,0.0
20230731:1810,0.0,0.0,0.0,0.0,26.78,0.97,0.0
20230731:1910,0.0,0.0,0.0,0.0,23.94,1.45,0.0
20230731:2010,0.0,0.0,0.0,0.0,22.02,1.79,0.0
20230731:2110,0.0,0.0,0.0,0.0,20.77,1.79,0.0
20230731:2210,0.0,0.0,0.0,0.0,19.97,1.79,0.0
20230731:2310,0.0,0.0,0.0,0.0,19.0,2.0,0.0
20230801:0010,0.0,0.0,0.0,0.0,18.17,2.07,0.0
20230801:0110,0.0,0.0,0.0,0.0,17.74,1.93,0.0
20230801:0210,0.0,0.0,0.0,0.0,17.38,1.72,0.0
20230801:0310,0.0,5.0,0.0,3.29,16.84,1.72,0.0
20230801:0410,93.0,87.0,0.0,14.32,17.71,1.52,0.0
20230801:0510,265.0,118.0,0.0,25.72,21.8,1.86,0.0
20230801:0610,447.0,133.0,0.0,37.2,24.35,1.86,0.0
20230801:0710,591.0,151.0,0.0,48.38,26.42,1.72,0.0
20230801:0810,696.0,166.0,0.0,58.56,28.29,1.79,0.0
20230801:0910,763.01,172.0,0.0,66.09,29.89,1.93,0.0
20230801:1010,762.01,182.0,0.0,67.89,31.13,2.14,0.0
20230801:1110,92.0,441.0,0.0,62.77,31.99,2.28,0.0
20230801:1210,102.0,398.0,0.0,53.59,32.4,2.48,0.0
20230801:1310,4.0,248.0,0.0,42.78,32.44,2.55,0.0
20230801:1410,0.0,85.0,0.0,31.39,32.29,2.48,0.0
20230801:1510,145.0,122.0,0.0,19.91,31.78,2.83,0.0
20230801:1610,56.0,50.0,0.0,8.66,29.93,3.24,0.0
20230801:1710,0.0,0.0,0.0,0.0,28.03,2.28,0.0
20230801:1810,0.0,0.0,0.0,0.0,27.04,1.66,0.0
20230801:1910,0.0,0.0,0.0,0.0,25.94,2.0,0.0
20230801:2010,0.0,0.0,0.0,0.0,24.29,1.66,0.0
20230801:2110,0.0,0.0,0.0,0.0,22.7,1.59,0.0
20230801:2210,0.0,0.0,0.0,0.0,21.46,1.17,0.0
20230801:2310,0.0,0.0,0.0,0.0,20.35,0.97,0.0
20230802:0010,0.0,0.0,0.0,0.0,19.73,1.72,0.0
20230802:0110,0.0,0.0,0.0,0.0,19.82,0.76,0.0
20230802:0210,0.0,0.0,0.0,0.0,19.73,0.55,0.0
20230802:0310,0.0,7.0,0.0,3.14,19.12,0.28,0.0
20230802:0410,92.0,86.0,0.0,14.18,19.49,0.0,0.0
20230802:0510,272.0,113.0,0.0,25.58,21.96,0.07,0.0
20230802:0610,445.0,133.0,0.0,37.06,24.57,0.55,0.0
20230802:0710,590.0,150.0,0.0,48.23,26.54,1.31,0.0
20230802:0810,694.0,166.0,0.0,58.38,28.46,2.14,0.0
20230802:0910,762.01,171.0,0.0,65.86,29.91,2.55,0.0
20230802:1010,761.01,182.0,0.0,67.64,31.06,2.69,0.0
20230802:1110,720.0,179.0,0.0,62.55,31.96,2.83,0.0
20230802:1210,606.0,185.0,0.0,53.41,32.46,2.9,0.0
20230802:1310,490.0,161.0,0.0,42.61,32.76,3.1,0.0
20230802:1410,331.0,141.0,0.0,31.23,32.68,3.24,0.0
20230802:1510,181.0,101.0,0.0,19.75,32.29,3.17,0.0
20230802:1610,46.0,52.0,0.0,8.49,31.54,2.69,0.0
20230802:1710,0.0,0.0,0.0,0.0,30.11,1.66,0.0
20230802:1810,0.0,0.0,0.0,0.0,28.16,1.1,0.0
20230802:1910,0.0,0.0,0.0,0.0,25.51,1.59,0.0
20230802:2010,0.0,0.0,0.0,0.0,23.58,1.86,0.0
20230802:2110,0.0,0.0,0.0,0.0,22.44,1.79,0.0
20230802:2210,0.0,0.0,0.0,0.0,21.62,1.66,0.0
20230802:2310,0.0,0.0,0.0,0.0,20.98,1.52,0.0
20230803:0010,0.0,0.0,0.0,0.0,21.22,1.1,0.0
20230803:0110,0.0,0.0,0.0,0.0,21.42,0.69,0.0
20230803:0210,0.0,0.0,0.0,0.0,20.83,0.55,0.0
20230803:0310,0.0,7.0,0.0,2.98,20.35,0.55,0.0
20230803:0410,92.0,85.0,0.0,14.03,20.63,0.34,0.0
20230803:0510,260.0,118.0,0.0,25.44,23.45,0.62,0.0
20230803:0610,429.0,140.0,0.0,36.92,25.93,1.03,0.0
20230803:0710,587.0,151.0,0.0,48.07,27.98,1.45,0.0
20230803:0810,703.0,160.0,0.0,58.19,29.44,2.21,0.0
20230803:0910,759.01,172.0,0.0,65.63,30.71,2.76,0.0
20230803:1010,773.01,173.0,0.0,67.38,31.8,3.03,0.0
20230803:1110,704.0,187.0,0.0,62.32,32.62,3.17,0.0
20230803:1210,628.0,169.0,0.0,53.21,33.15,3.1,0.0
20230803:1310,488.0,160.0,0.0,42.44,33.41,2.9,0.0
20230803:1410,329.0,140.0,0.0,31.06,33.36,2.69,0.0
20230803:1510,182.0,99.0,0.0,19.58,32.99,2.62,0.0
20230803:1610,44.0,51.0,0.0,8.31,32.0,2.62,0.0
20230803:1710,0.0,0.0,0.0,0.0,29.82,3.03,0.0
20230803:1810,0.0,0.0,0.0,0.0,27.53,3.52,0.0
20230803:1910,0.0,0.0,0.0,0.0,25.76,2.97,0.0
20230803:2010,0.0,0.0,0.0,0.0,24.29,2.41,0.0
20230803:2110,0.0,0.0,0.0,0.0,22.81,2.21,0.0
20230803:2210,0.0,0.0,0.0,0.0,21.46,2.0,0.0
20230803:2310,0.0,0.0,0.0,0.0,20.41,1.86,0.0
20230804:0010,0.0,0.0,0.0,0.0,19.84,1.79,0.0
20230804:0110,0.0,0.0,0.0,0.0,19.16,1.72,0.0
20230804:0210,0.0,0.0,0.0,0.0,18.6,1.72,0.0
20230804:0310,0.0,7.0,0.0,2.82,18.09,1.66,0.0
20230804:0410,118.0,72.0,0.0,13.89,18.95,1.38,0.0
20230804:0510,284.0,105.0,0.0,25.3,22.86,1.72,0.0
20230804:0610,448.0,129.0,0.0,36.78,25.09,2.21,0.0
20230804:0710,595.0,146.0,0.0,47.92,26.71,1.79,0.0
20230804:0810,691.0,167.0,0.0,58.0,28.32,1.52,0.0
20230804:0910,759.01,171.0,0.0,65.39,29.79,1.38,0.0
20230804:1010,758.01,182.0,0.0,67.12,31.07,1.24,0.0
20230804:1110,704.0,187.0,0.0,62.09,32.13,1.24,0.0
20230804:1210,615.0,177.0,0.0,53.02,32.92,1.31,0.0
20230804:1310,487.0,160.0,0.0,42.26,33.45,1.31,0.0
20230804:1410,334.0,135.0,0.0,30.89,33.66,1.52,0.0
20230804:1510,173.0,102.0,0.0,19.4,33.48,1.72,0.0
20230804:1610,43.0,50.0,0.0,8.13,32.79,1.86,0.0
20230804:1710,0.0,0.0,0.0,0.0,31.19,1.79,0.0
20230804:1810,0.0,0.0,0.0,0.0,28.8,2.0,0.0
20230804:1910,0.0,0.0,0.0,0.0,26.3,2.21,0.0
20230804:2010,0.0,0.0,0.0,0.0,24.7,2.76,0.0
20230804:2110,0.0,0.0,0.0,0.0,23.47,2.97,0.0
20230804:2210,0.0,0.0,0.0,0.0,22.14,2.62,0.0
20230804:2310,0.0,0.0,0.0,0.0,20.64,2.21,0.0
20230805:0010,0.0,0.0,0.0,0.0,19.3,1.93,0.0
20230805:0110,0.0,0.0,0.0,0.0,18.45,1.79,0.0
20230805:0210,0.0,0.0,0.0,0.0,17.79,1.72,0.0
20230805:0310,0.0,7.0,0.0,2.66,17.25,1.66,0.0
20230805:0410,116.0,72.0,0.0,13.74,18.08,1.38,0.0
20230805:0510,287.0,104.0,0.0,25.16,22.0,1.72,0.0
20230805:0610,447.0,131.0,0.0,36.63,24.46,2.0,0.0
20230805:0710,593.0,150.0,0.0,47.76,26.54,1.52,0.0
20230805:0810,699.0,165.0,0.0,57.81,28.54,0.83,0.0
20230805:0910,767.01,170.0,0.0,65.15,30.17,0.07,0.0
20230805:1010,781.01,171.0,0.0,66.85,31.59,0.34,0.0
20230805:1110,725.01,177.0,0.0,61.85,32.7,0.55,0.0
20230805:1210,621.0,177.0,0.0,52.81,33.52,0.76,0.0
20230805:1310,501.0,154.0,0.0,42.08,33.99,0.76,0.0
20230805:1410,350.0,127.0,0.0,30.71,34.13,0.62,0.0
20230805:1510,178.0,100.0,0.0,19.23,33.94,0.76,0.0
20230805:1610,43.0,49.0,0.0,7.95,33.39,1.03,0.0
20230805:1710,0.0,0.0,0.0,0.0,31.7,1.24,0.0
20230805:1810,0.0,0.0,0.0,0.0,29.16,1.17,0.0
20230805:1910,0.0,0.0,0.0,0.0,28.03,1.03,0.0
20230805:2010,0.0,0.0,0.0,0.0,27.51,0.9,0.0
20230805:2110,0.0,0.0,0.0,0.0,26.49,0.69,0.0
20230805:2210,0.0,0.0,0.0,0.0,25.5,0.69,0.0
20230805:2310,0.0,0.0,0.0,0.0,24.62,0.69,0.0
20230806:0010,0.0,0.0,0.0,0.0,23.82,0.62,0.0
20230806:0110,0.0,0.0,0.0,0.0,23.31,0.55,0.0
20230806:0210,0.0,0.0,0.0,0.0,22.81,0.55,0.0
20230806:0310,0.0,2.0,0.0,2.5,22.43,0.62,0.0
20230806:0410,105.0,75.0,0.0,13.59,22.61,0.62,0.0
20230806:0510,263.0,113.0,0.0,25.02,25.06,0.69,0.0
20230806:0610,428.0,138.0,0.0,36.48,29.46,1.66,0.0
20230806:0710,577.0,155.0,0.0,47.59,31.0,2.34,0.0
20230806:0810,666.0,182.0,0.0,57.61,32.87,2.97,0.0
20230806:0910,731.01,189.0,0.0,64.9,34.34,3.31,0.0
20230806:1010,759.01,181.0,0.0,66.58,35.51,3.86,0.0
20230806:1110,704.01,186.0,0.0,61.61,36.25,4.14,0.0
20230806:1210,603.0,183.0,0.0,52.6,36.6,4.14,0.0
20230806:1310,485.0,160.0,0.0,41.89,36.62,4.0,0.0
20230806:1410,209.0,200.0,0.0,30.53,36.52,3.93,0.0
20230806:1510,177.0,97.0,0.0,19.04,36.16,3.86,0.0
20230806:1610,43.0,46.0,0.0,7.76,35.14,2.62,0.0
20230806:1710,0.0,0.0,0.0,0.0,33.16,1.31,0.0
20230806:1810,0.0,0.0,0.0,0.0,30.51,2.0,0.0
20230806:1910,0.0,0.0,0.0,0.0,28.43,2.62,0.0
20230806:2010,0.0,0.0,0.0,0.0,26.72,2.62,0.0
20230806:2110,0.0,0.0,0.0,0.0,25.09,2.34,0.0
20230806:2210,0.0,0.0,0.0,0.0,23.84,2.07,0.0
20230806:2310,0.0,0.0,0.0,0.0,23.06,1.72,0.0
20230807:0010,0.0,0.0,0.0,0.0,21.96,1.66,0.0
20230807:0110,0.0,0.0,0.0,0.0,21.01,1.52,0.0
20230807:0210,0.0,0.0,0.0,0.0,20.45,1.38,0.0
20230807:0310,0.0,1.0,0.0,2.34,19.89,1.24,0.0
20230807:0410,66.0,90.0,0.0,13.44,20.7,0.9,0.0
20230807:0510,230.0,129.0,0.0,24.87,23.8,1.17,0.0
20230807:0610,400.0,153.0,0.0,36.34,25.75,1.24,0.0
20230807:0710,540.0,176.0,0.0,47.43,27.74,1.17,0.0
20230807:0810,661.0,182.0,0.0,57.42,29.39,1.45,0.0
20230807:0910,740.01,181.0,0.0,64.65,30.84,1.93,0.0
20230807:1010,754.01,181.0,0.0,66.3,31.96,2.34,0.0
20230807:1110,699.01,187.0,0.0,61.36,32.81,2.62,0.0
20230807:1210,610.0,176.0,0.0,52.39,33.33,2.62,0.0
20230807:1310,471.0,166.0,0.0,41.69,33.6,2.62,0.0
20230807:1410,315.0,141.0,0.0,30.34,33.5,2.48,0.0
20230807:1510,164.0,101.0,0.0,18.85,33.14,2.41,0.0
20230807:1610,35.0,47.0,0.0,7.56,32.39,2.41,0.0
20230807:1710,0.0,0.0,0.0,0.0,30.62,2.07,0.0
20230807:1810,0.0,0.0,0.0,0.0,28.81,1.59,0.0
20230807:1910,0.0,0.0,0.0,0.0,26.4,1.86,0.0
20230807:2010,0.0,0.0,0.0,0.0,24.56,2.34,0.0
20230807:2110,0.0,0.0,0.0,0.0,23.29,2.69,0.0
20230807:2210,0.0,0.0,0.0,0.0,22.42,2.97,0.0
20230807:2310,0.0,0.0,0.0,0.0,21.66,2.83,0.0
20230808:0010,0.0,0.0,0.0,0.0,21.02,2.55,0.0
20230808:0110,0.0,0.0,0.0,0.0,20.2,2.28,0.0
20230808:0210,0.0,0.0,0.0,0.0,19.5,2.14,0.0
20230808:0310,0.0,1.0,0.0,2.18,18.84,2.07,0.0
20230808:0410,76.0,84.0,0.0,13.29,19.7,1.86,0.0
20230808:0510,243.0,118.0,0.0,24.73,22.32,2.34,0.0
20230808:0610,407.0,144.0,0.0,36.19,24.61,2.28,0.0
20230808:0710,552.0,163.0,0.0,47.27,27.23,2.14,0.0
20230808:0810,664.0,175.0,0.0,57.22,29.39,1.59,0.0
20230808:0910,730.01,181.0,0.0,64.4,31.28,1.03,0.0
20230808:1010,743.01,182.0,0.0,66.02,32.8,0.69,0.0
20230808:1110,689.01,187.0,0.0,61.1,33.86,0.76,0.0
20230808:1210,588.0,184.0,0.0,52.17,34.53,1.38,0.0
20230808:1310,472.0,159.0,0.0,41.49,34.99,1.86,0.0
20230808:1410,319.0,135.0,0.0,30.15,35.06,2.0,0.0
20230808:1510,158.0,101.0,0.0,18.66,34.72,2.55,0.0
20230808:1610,28.0,47.0,0.0,7.36,32.63,3.03,0.0
20230808:1710,0.0,0.0,0.0,0.0,28.75,4.83,0.0
20230808:1810,0.0,0.0,0.0,0.0,25.18,4.55,0.0
20230808:1910,0.0,0.0,0.0,0.0,22.57,4.41,0.0
20230808:2010,0.0,0.0,0.0,0.0,21.77,3.66,0.0
20230808:2110,0.0,0.0,0.0,0.0,21.2,2.97,0.0
20230808:2210,0.0,0.0,0.0,0.0,20.83,2.62,0.0
20230808:2310,0.0,0.0,0.0,0.0,20.49,2.83,0.0
20230809:0010,0.0,0.0,0.0,0.0,20.08,2.97,0.0
20230809:0110,0.0,0.0,0.0,0.0,19.66,2.97,0.0
20230809:0210,0.0,0.0,0.0,0.0,19.19,2.9,0.0
20230809:0310,0.0,1.0,0.0,2.02,18.7,2.9,0.0
20230809:0410,55.0,88.0,0.0,13.14,19.0,3.24,0.0
20230809:0510,172.0,152.0,0.0,24.58,20.25,4.07,0.0
20230809:0610,360.0,167.0,0.0,36.04,22.06,4.41,0.0
20230809:0710,500.0,189.0,0.0,47.1,24.14,4.34,0.0
20230809:0810,627.0,190.0,0.0,57.01,25.62,4.14,0.0
20230809:0910,703.01,190.0,0.0,64.14,27.07,3.59,0.0
20230809:1010,675.01,217.0,0.0,65.73,28.54,3.31,0.0
20230809:1110,638.0,211.0,0.0,60.84,29.9,3.24,0.0
20230809:1210,422.0,274.0,0.0,51.94,30.76,3.31,0.0
20230809:1310,461.0,160.0,0.0,41.28,31.34,3.45,0.0
20230809:1410,277.0,154.0,0.0,29.95,31.47,3.38,0.0
20230809:1510,148.0,102.0,0.0,18.46,30.97,3.38,0.0
20230809:1610,28.0,46.0,0.0,7.15,30.21,3.17,0.0
20230809:1710,0.0,0.0,0.0,0.0,28.85,2.69,0.0
20230809:1810,0.0,0.0,0.0,0.0,27.65,3.45,0.0
20230809:1910,0.0,0.0,0.0,0.0,26.37,3.93,0.0
20230809:2010,0.0,0.0,0.0,0.0,24.77,3.72,0.0
20230809:2110,0.0,0.0,0.0,0.0,23.43,3.52,0.0
20230809:2210,0.0,0.0,0.0,0.0,22.29,3.31,0.0
20230809:2310,0.0,0.0,0.0,0.0,21.24,3.03,0.0
20230810:0010,0.0,0.0,0.0,0.0,20.45,2.69,0.0
20230810:0110,0.0,0.0,0.0,0.0,19.81,2.28,0.0
20230810:0210,0.0,0.0,0.0,0.0,19.26,2.0,0.0
20230810:0310,0.0,1.0,0.0,1.85,18.66,1.86,0.0
20230810:0410,56.0,88.0,0.0,12.99,19.09,1.86,0.0
20230810:0510,204.0,136.0,0.0,24.44,20.61,2.07,0.0
20230810:0610,393.0,148.0,0.0,35.89,22.71,2.0,0.0
20230810:0710,545.0,163.0,0.0,46.93,25.76,1.86,0.0
20230810:0810,656.0,175.0,0.0,56.81,27.96,1.59,0.0
20230810:0910,722.01,181.0,0.0,63.88,29.77,1.17,0.0
20230810:1010,735.01,182.0,0.0,65.44,31.05,0.76,0.0
20230810:1110,629.0,219.0,0.0,60.57,31.88,1.03,0.0
20230810:1210,490.0,238.0,0.0,51.71,32.76,1.52,0.0
20230810:1310,136.0,311.0,0.0,41.07,33.32,2.0,0.0
20230810:1410,0.0,67.0,0.0,29.75,33.45,2.28,0.0
20230810:1510,85.0,129.0,0.0,18.26,33.26,2.34,0.0
20230810:1610,5.0,41.0,0.0,6.94,31.71,1.72,0.0
20230810:1710,0.0,0.0,0.0,0.0,29.94,1.03,0.0
20230810:1810,0.0,0.0,0.0,0.0,27.85,2.48,0.0
20230810:1910,0.0,0.0,0.0,0.0,27.08,1.72,0.0
20230810:2010,0.0,0.0,0.0,0.0,25.58,2.0,0.0
20230810:2110,0.0,0.0,0.0,0.0,24.18,2.07,0.0
20230810:2210,0.0,0.0,0.0,0.0,23.25,2.0,0.0
20230810:2310,0.0,0.0,0.0,0.0,22.16,1.86,0.0
20230811:0010,0.0,0.0,0.0,0.0,21.44,1.66,0.0
20230811:0110,0.0,0.0,0.0,0.0,20.58,1.59,0.0
20230811:0210,0.0,0.0,0.0,0.0,19.97,1.52,0.0
20230811:0310,0.0,1.0,0.0,1.69,19.71,1.38,0.0
20230811:0410,10.0,83.0,0.0,12.84,20.39,1.38,0.0
20230811:0510,169.0,151.0,0.0,24.29,22.03,1.66,0.0
20230811:0610,305.0,197.0,0.0,35.73,23.63,2.0,0.0
20230811:0710,468.0,208.0,0.0,46.76,25.48,1.86,0.0
20230811:0810,532.0,249.0,0.0,56.6,27.14,1.79,0.0
20230811:0910,446.0,340.0,0.0,63.62,28.23,2.14,0.0
20230811:1010,474.0,334.0,0.0,65.15,29.6,2.62,0.0
20230811:1110,540.0,270.0,0.0,60.3,30.52,2.9,0.0
20230811:1210,364.0,304.0,0.0,51.47,31.32,3.17,0.0
20230811:1310,405.0,192.0,0.0,40.85,31.58,3.38,0.0
20230811:1410,266.0,158.0,0.0,29.54,31.32,3.45,0.0
20230811:1510,149.0,99.0,0.0,18.05,29.68,3.72,0.0
20230811:1610,26.0,42.0,0.0,6.72,26.77,4.69,0.0
20230811:1710,0.0,0.0,0.0,0.0,23.58,4.69,0.0
20230811:1810,0.0,0.0,0.0,0.0,21.81,3.45,0.0
20230811:1910,0.0,0.0,0.0,0.0,21.32,2.97,0.0
20230811:2010,0.0,0.0,0.0,0.0,20.56,3.17,0.0
20230811:2110,0.0,0.0,0.0,0.0,19.93,3.03,0.0
20230811:2210,0.0,0.0,0.0,0.0,19.49,2.69,0.0
20230811:2310,0.0,0.0,0.0,0.0,19.15,2.55,0.0
20230812:0010,0.0,0.0,0.0,0.0,18.92,2.41,0.0
20230812:0110,0.0,0.0,0.0,0.0,18.58,2.55,0.0
20230812:0210,0.0,0.0,0.0,0.0,18.33,2.55,0.0
20230812:0310,0.0,1.0,0.0,1.52,18.13,2.55,0.0
20230812:0410,26.0,90.0,0.0,12.69,18.55,2.76,0.0
20230812:0510,164.0,153.0,0.0,24.14,20.06,3.79,0.0
20230812:0610,342.0,175.0,0.0,35.58,21.8,4.28,0.0
20230812:0710,501.0,187.0,0.0,46.58,24.06,4.21,0.0
20230812:0810,641.0,182.0,0.0,56.39,26.09,4.14,0.0
20230812:0910,719.01,180.0,0.0,63.35,28.0,3.93,0.0
20230812:1010,718.01,190.0,0.0,64.85,29.47,3.17,0.0
20230812:1110,664.01,194.0,0.0,60.02,30.09,2.97,0.0
20230812:1210,496.0,231.0,0.0,51.23,30.71,3.03,0.0
20230812:1310,309.0,243.0,0.0,40.63,31.23,3.03,0.0
20230812:1410,225.0,177.0,0.0,29.33,31.37,2.97,0.0
20230812:1510,88.0,124.0,0.0,17.84,31.02,3.03,0.0
20230812:1610,30.0,40.0,0.0,6.5,30.2,3.17,0.0
20230812:1710,0.0,0.0,0.0,0.0,28.73,3.24,0.0
20230812:1810,0.0,0.0,0.0,0.0,27.39,3.93,0.0
20230812:1910,0.0,0.0,0.0,0.0,26.27,4.21,0.0
20230812:2010,0.0,0.0,0.0,0.0,24.81,4.55,0.0
20230812:2110,0.0,0.0,0.0,0.0,23.2,4.62,0.0
20230812:2210,0.0,0.0,0.0,0.0,21.91,4.14,0.0
20230812:2310,0.0,0.0,0.0,0.0,20.9,3.72,0.0
20230813:0010,0.0,0.0,0.0,0.0,20.09,3.52,0.0
20230813:0110,0.0,0.0,0.0,0.0,19.39,3.24,0.0
20230813:0210,0.0,0.0,0.0,0.0,18.78,3.03,0.0
20230813:0310,0.0,0.0,0.0,0.0,18.22,2.97,0.0
20230813:0410,81.0,74.0,0.0,12.53,18.61,3.03,0.0
20230813:0510,239.0,114.0,0.0,23.99,20.49,3.52,0.0
20230813:0610,407.0,138.0,0.0,35.42,22.97,3.79,0.0
20230813:0710,556.0,155.0,0.0,46.41,26.0,4.28,0.0
20230813:0810,657.01,174.0,0.0,56.17,28.53,4.28,0.0
20230813:0910,723.01,180.0,0.0,63.08,30.75,4.21,0.0
20230813:1010,722.01,190.0,0.0,64.54,32.61,4.0,0.0
20230813:1110,681.01,185.0,0.0,59.74,34.02,3.59,0.0
20230813:1210,557.0,196.0,0.0,50.98,35.03,3.1,0.0
20230813:1310,452.0,163.0,0.0,40.41,35.4,2.69,0.0
20230813:1410,302.0,135.0,0.0,29.11,35.34,1.79,0.0
20230813:1510,147.0,97.0,0.0,17.62,34.99,1.52,0.0
20230813:1610,23.0,40.0,0.0,6.28,33.78,1.31,0.0
20230813:1710,0.0,0.0,0.0,0.0,31.71,2.48,0.0
20230813:1810,0.0,0.0,0.0,0.0,29.95,3.1,0.0
20230813:1910,0.0,0.0,0.0,0.0,28.4,3.24,0.0
20230813:2010,0.0,0.0,0.0,0.0,27.2,3.03,0.0
20230813:2110,0.0,0.0,0.0,0.0,25.94,2.9,0.0
20230813:2210,0.0,0.0,0.0,0.0,24.78,2.97,0.0
20230813:2310,0.0,0.0,0.0,0.0,23.84,3.03,0.0
20230814:0010,0.0,0.0,0.0,0.0,22.99,2.97,0.0
20230814:0110,0.0,0.0,0.0,0.0,22.21,2.83,0.0
20230814:0210,0.0,0.0,0.0,0.0,21.48,2.62,0.0
20230814:0310,0.0,0.0,0.0,0.0,20.86,2.55,0.0
20230814:0410,0.0,14.0,0.0,12.38,21.16,2.48,0.0
20230814:0510,0.0,34.0,0.0,23.84,23.4,2.97,0.0
20230814:0610,213.0,238.0,0.0,35.27,26.02,3.1,0.0
20230814:0710,455.0,212.0,0.0,46.23,29.83,4.0,0.0
20230814:0810,625.0,190.0,0.0,55.95,32.31,3.86,0.0
20230814:0910,688.01,198.0,0.0,62.8,34.45,3.72,0.0
20230814:1010,700.01,199.0,0.0,64.23,36.16,3.86,0.0
20230814:1110,660.01,194.0,0.0,59.46,37.48,3.66,0.0
20230814:1210,428.0,266.0,0.0,50.72,38.01,2.83,0.0
20230814:1310,319.0,234.0,0.0,40.17,37.75,2.14,0.0
20230814:1410,284.0,142.0,0.0,28.88,37.32,2.28,0.0
20230814:1510,134.0,100.0,0.0,17.39,36.46,2.21,0.0
20230814:1610,20.0,39.0,0.0,6.05,34.83,2.34,0.0
20230814:1710,0.0,0.0,0.0,0.0,32.66,2.97,0.0
20230814:1810,0.0,0.0,0.0,0.0,31.47,3.31,0.0
20230814:1910,0.0,0.0,0.0,0.0,30.67,3.1,0.0
20230814:2010,0.0,0.0,0.0,0.0,28.8,2.55,0.0
20230814:2110,0.0,0.0,0.0,0.0,27.16,2.41,0.0
20230814:2210,0.0,0.0,0.0,0.0,25.75,2.62,0.0
20230814:2310,0.0,0.0,0.0,0.0,24.62,2.62,0.0
20230815:0010,0.0,0.0,0.0,0.0,23.71,2.55,0.0
20230815:0110,0.0,0.0,0.0,0.0,22.87,2.55,0.0
20230815:0210,0.0,0.0,0.0,0.0,22.17,2.55,0.0
20230815:0310,0.0,0.0,0.0,0.0,21.67,2.55,0.0
20230815:0410,41.0,86.0,0.0,12.22,22.21,2.34,0.0
20230815:0510,199.0,132.0,0.0,23.69,26.34,2.55,0.0
20230815:0610,366.0,159.0,0.0,35.11,29.63,3.52,0.0
20230815:0710,531.0,167.0,0.0,46.05,32.34,5.1,0.0
20230815:0810,629.0,188.0,0.0,55.73,34.36,5.38,0.0
20230815:0910,692.01,197.0,0.0,62.52,35.97,5.52,0.0
20230815:1010,718.01,189.0,0.0,63.92,37.26,5.45,0.0
20230815:1110,663.01,193.0,0.0,59.16,37.92,4.97,0.0
20230815:1210,563.0,188.0,0.0,50.46,38.24,4.34,0.0
20230815:1310,447.0,162.0,0.0,39.94,38.35,3.86,0.0
20230815:1410,296.0,134.0,0.0,28.66,37.99,3.52,0.0
20230815:1510,152.0,90.0,0.0,17.17,37.34,3.38,0.0
20230815:1610,16.0,37.0,0.0,5.82,36.13,2.9,0.0
20230815:1710,0.0,0.0,0.0,0.0,33.86,3.03,0.0
20230815:1810,0.0,0.0,0.0,0.0,32.15,3.31,0.0
20230815:1910,0.0,0.0,0.0,0.0,30.62,3.17,0.0
20230815:2010,0.0,0.0,0.0,0.0,29.16,3.38,0.0
20230815:2110,0.0,0.0,0.0,0.0,27.86,3.24,0.0
20230815:2210,0.0,0.0,0.0,0.0,26.4,2.76,0.0
20230815:2310,0.0,0.0,0.0,0.0,24.86,2.48,0.0
20230816:0010,0.0,0.0,0.0,0.0,23.48,2.28,0.0
20230816:0110,0.0,0.0,0.0,0.0,22.32,2.0,0.0
20230816:0210,0.0,0.0,0.0,0.0,21.91,1.72,0.0
20230816:0310,0.0,0.0,0.0,0.0,21.58,1.52,0.0
20230816:0410,18.0,84.0,0.0,12.07,21.73,1.38,0.0
20230816:0510,176.0,143.0,0.0,23.54,25.38,1.52,0.0
20230816:0610,354.0,166.0,0.0,34.95,28.6,2.07,0.0
20230816:0710,521.0,174.0,0.0,45.87,30.98,3.31,0.0
20230816:0810,629.01,189.0,0.0,55.51,33.07,3.24,0.0
20230816:0910,693.01,196.0,0.0,62.24,34.79,2.69,0.0
20230816:1010,718.01,189.0,0.0,63.6,36.01,2.07,0.0
20230816:1110,676.01,185.0,0.0,58.87,36.84,1.79,0.0
20230816:1210,563.0,188.0,0.0,50.2,37.48,1.86,0.0
20230816:1310,437.0,167.0,0.0,39.69,37.77,1.93,0.0
20230816:1410,301.0,130.0,0.0,28.42,37.61,1.93,0.0
20230816:1510,172.0,80.0,0.0,16.94,37.22,2.28,0.0
20230816:1610,21.0,29.33,0.0,5.58,36.02,2.14,0.0
20230816:1710,0.0,0.0,0.0,0.0,33.66,2.34,0.0
20230816:1810,0.0,0.0,0.0,0.0,31.31,2.69,0.0
20230816:1910,0.0,0.0,0.0,0.0,29.27,2.9,0.0
20230816:2010,0.0,0.0,0.0,0.0,27.68,2.97,0.0
20230816:2110,0.0,0.0,0.0,0.0,26.02,2.55,0.0
20230816:2210,0.0,0.0,0.0,0.0,24.35,2.14,0.0
20230816:2310,0.0,0.0,0.0,0.0,22.9,1.86,0.0
20230817:0010,0.0,0.0,0.0,0.0,22.21,1.66,0.0
20230817:0110,0.0,0.0,0.0,0.0,21.81,1.38,0.0
